captcha,javascript_render,locations,meta,name,parser,profile
False,True,"[{'fqdn': 'nevcorps5cvivjf6i2gm4uia7cxng5ploqny2rgrinctazjlnqr2yiyd.onion', 'title': 'NEVADA', 'version': 3, 'slug': 'http://nevcorps5cvivjf6i2gm4uia7cxng5ploqny2rgrinctazjlnqr2yiyd.onion', 'available': False, 'updated': '2023-04-21 08:27:32.607111', 'lastscrape': '2023-04-21 08:27:32.607098', 'enabled': False}, {'fqdn': 'nevbackvzwfu5yu3gszap77bg66koadds6eln37gxdhdk4jdsbkayrid.onion', 'title': 'Error', 'version': 3, 'slug': 'http://nevbackvzwfu5yu3gszap77bg66koadds6eln37gxdhdk4jdsbkayrid.onion', 'available': False, 'updated': '2023-04-21 08:27:41.520061', 'lastscrape': '2023-04-21 08:27:41.520049', 'enabled': False}, {'fqdn': 'nevaffcwswjosddmw55qhn4u4secw42wlppzvf26k5onrlxjevm6avad.onion', 'title': None, 'version': 3, 'slug': 'http://nevaffcwswjosddmw55qhn4u4secw42wlppzvf26k5onrlxjevm6avad.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}]",,nevada,False,[]
False,False,"[{'fqdn': 'test.cuba4ikm4jakjgmkezytyawtdgr2xymvy6nvzgw5cglswg3si76icnqd.onion', 'title': 'Vendetta', 'version': 3, 'slug': 'http://test.cuba4ikm4jakjgmkezytyawtdgr2xymvy6nvzgw5cglswg3si76icnqd.onion', 'available': False, 'updated': '2024-02-08 10:33:48.262091', 'lastscrape': '2024-02-08 10:33:48.262076', 'enabled': False}]",,vendetta,True,[]
False,False,"[{'fqdn': 'contiuevxdgdhn3zl2kubpajtfgqq4ssj2ipv6ujw7fwhggev3rk6hqd.onion', 'title': 'U-bomb', 'version': 3, 'slug': 'http://contiuevxdgdhn3zl2kubpajtfgqq4ssj2ipv6ujw7fwhggev3rk6hqd.onion', 'available': False, 'updated': '2024-08-06 00:34:10.651073', 'lastscrape': '2024-08-06 00:34:10.651059', 'enabled': True}]","login page, no posts",0xFFF,False,[]
False,False,"[{'fqdn': 'z6wkgghtoawog5noty5nxulmmt2zs7c3yvwr22v4czbffdoly2kl4uad.onion', 'title': 'Ransomware blog – We will not give ourselves a nam', 'version': 3, 'slug': 'http://z6wkgghtoawog5noty5nxulmmt2zs7c3yvwr22v4czbffdoly2kl4uad.onion', 'available': True, 'updated': '2025-06-17 04:28:18.876970', 'lastscrape': '2025-06-17 04:28:18.876956', 'enabled': True}, {'fqdn': 'z6wkgghzdliugvwinrp46m7i4xpmovjyygoitpicx7x2iqtihn7noxid.onion', 'title': None, 'version': 3, 'slug': 'http://z6wkgghzdliugvwinrp46m7i4xpmovjyygoitpicx7x2iqtihn7noxid.onion', 'available': False, 'updated': '2024-08-15 00:34:22.827070', 'lastscrape': '2024-08-15 00:34:22.827056', 'enabled': True}]",,ransomblog_noname,True,[]
False,False,"[{'fqdn': 'iw6v2p3cruy7tqfup3yl4dgt4pfibfa3ai4zgnu5df2q3hus3lm7c7ad.onion', 'title': None, 'version': 3, 'slug': 'http://iw6v2p3cruy7tqfup3yl4dgt4pfibfa3ai4zgnu5df2q3hus3lm7c7ad.onion/support', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}]",,darkbit01,False,[]
False,False,"[{'fqdn': '3ev4metjirohtdpshsqlkrqcmxq6zu3d7obrdhglpy5jpbr7whmlfgqd.onion', 'title': None, 'version': 3, 'slug': 'http://3ev4metjirohtdpshsqlkrqcmxq6zu3d7obrdhglpy5jpbr7whmlfgqd.onion/static/data.js', 'available': True, 'updated': '2025-06-17 04:28:30.748738', 'lastscrape': '2025-06-17 04:28:30.748721', 'enabled': True}]",,abyss,True,[]
False,False,"[{'fqdn': 'blogvl7tjyjvsfthobttze52w36wwiz34hrfcmorgvdzb6hikucb7aqd.onion', 'title': None, 'version': 3, 'slug': 'http://blogvl7tjyjvsfthobttze52w36wwiz34hrfcmorgvdzb6hikucb7aqd.onion/news.php?contentId=1', 'available': True, 'updated': '2025-06-17 04:28:40.548252', 'lastscrape': '2025-06-17 04:28:40.548239', 'enabled': True}]",,moneymessage,True,[]
False,False,"[{'fqdn': 'p66slxmtum2ox4jpayco6ai3qfehd5urgrs4oximjzklxcol264driqd.onion', 'title': 'Dunghill Leak - Details', 'version': 3, 'slug': 'http://p66slxmtum2ox4jpayco6ai3qfehd5urgrs4oximjzklxcol264driqd.onion/index.html', 'available': False, 'updated': '2024-07-23 16:25:45.058801', 'lastscrape': '2024-07-23 16:25:45.058787', 'enabled': False}, {'fqdn': 'nsalewdnfclsowcal6kn5csm4ryqmfpijznxwictukhrgvz2vbmjjjyd.onion', 'title': 'Dunghill Leak - Details', 'version': 3, 'slug': 'http://nsalewdnfclsowcal6kn5csm4ryqmfpijznxwictukhrgvz2vbmjjjyd.onion', 'available': True, 'updated': '2025-06-17 04:28:43.881694', 'lastscrape': '2025-06-17 04:28:43.881681', 'enabled': True}]",,dunghill_leak,True,[]
False,False,"[{'fqdn': 'akiral2iz6a7qgd3ayp3l6yub7xx2uep76idk3u2kollpj5z3z636bad.onion', 'title': None, 'version': 3, 'slug': 'https://akiral2iz6a7qgd3ayp3l6yub7xx2uep76idk3u2kollpj5z3z636bad.onion/n', 'available': True, 'updated': '2025-06-17 04:28:48.373270', 'lastscrape': '2025-06-17 04:28:48.373255', 'enabled': True}, {'fqdn': 'akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion', 'title': '/', 'version': 3, 'slug': 'https://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion/', 'available': True, 'updated': '2025-06-17 04:28:53.086714', 'lastscrape': '2025-06-17 04:28:53.086701', 'enabled': True}]",,akira,True,[]
False,False,"[{'fqdn': 'powerj7kmpzkdhjg4szvcxxgktgk36ezpjxvtosylrpey7svpmrjyuyd.onion', 'title': None, 'version': 3, 'slug': 'http://powerj7kmpzkdhjg4szvcxxgktgk36ezpjxvtosylrpey7svpmrjyuyd.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}]",,darkpower,False,[]
False,False,"[{'fqdn': 'cryptr3fmuv4di5uiczofjuypopr63x2gltlsvhur2ump4ebru2xd3yd.onion', 'title': 'CryptNet RECOVERY', 'version': 3, 'slug': 'http://cryptr3fmuv4di5uiczofjuypopr63x2gltlsvhur2ump4ebru2xd3yd.onion/login', 'available': False, 'updated': '2023-10-17 19:28:16.981242', 'lastscrape': '2023-10-17 19:28:16.981231', 'enabled': False}, {'fqdn': 'blog6zw62uijolee7e6aqqnqaszs3ckr5iphzdzsazgrpvtqtjwqryid.onion', 'title': 'CryptNet NEWS', 'version': 3, 'slug': 'http://blog6zw62uijolee7e6aqqnqaszs3ckr5iphzdzsazgrpvtqtjwqryid.onion/', 'available': False, 'updated': '2023-10-17 19:28:20.721281', 'lastscrape': '2023-10-17 19:28:20.721268', 'enabled': False}]",,cryptnet,True,[]
False,False,"[{'fqdn': 'crosslock5cwfljbw4v37zuzq4talxxhyavjm2lufmjwgbpfjdsh56yd.onion', 'title': 'Cross Lock - Data leak', 'version': 3, 'slug': 'http://crosslock5cwfljbw4v37zuzq4talxxhyavjm2lufmjwgbpfjdsh56yd.onion', 'available': False, 'updated': '2023-07-27 20:35:50.715417', 'lastscrape': '2023-07-27 20:35:50.715403', 'enabled': False}]",,crosslock,True,[]
False,False,"[{'fqdn': '6n5tfadusp4sarzuxntz34q4ohspiaya2mc6aw6uhlusfqfsdomavyyd.onion', 'title': 'Blog', 'version': 3, 'slug': 'http://6n5tfadusp4sarzuxntz34q4ohspiaya2mc6aw6uhlusfqfsdomavyyd.onion/', 'available': False, 'updated': '2023-06-26 10:34:48.760933', 'lastscrape': '2023-06-26 10:34:48.760916', 'enabled': False}, {'fqdn': 'trigonax2zb3fw34rbaap4cqep76zofxs53zakrdgcxzq6xzt24l5lqd.onion', 'title': '404 Not Found', 'version': 3, 'slug': 'http://trigonax2zb3fw34rbaap4cqep76zofxs53zakrdgcxzq6xzt24l5lqd.onion/api', 'available': False, 'updated': '2023-10-18 07:34:32.654439', 'lastscrape': '2023-10-18 07:34:32.654428', 'enabled': False}, {'fqdn': '3x55o3u2b7cjs54eifja5m3ottxntlubhjzt6k6htp5nrocjmsxxh7ad.onion', 'title': 'Trigona is Gone', 'version': 3, 'slug': 'http://3x55o3u2b7cjs54eifja5m3ottxntlubhjzt6k6htp5nrocjmsxxh7ad.onion', 'available': False, 'updated': '2023-10-18 07:34:39.305180', 'lastscrape': '2023-10-18 07:34:39.305165', 'enabled': False}, {'fqdn': 'znuzuy4hkjacew5y2q7mo63hufhzzjtsr2bkjetxqjibk4ctfl7jghyd.onion', 'title': 'Sign up', 'version': 3, 'slug': 'http://znuzuy4hkjacew5y2q7mo63hufhzzjtsr2bkjetxqjibk4ctfl7jghyd.onion', 'available': False, 'updated': '2024-05-16 15:00:56.176023', 'lastscrape': '2024-05-16 15:00:56.176011', 'enabled': False}, {'fqdn': 'krsbhaxbki6jr4zvwblvkaqzjkircj7cxf46qt3na5o5sj2hpikbupqd.onion', 'title': None, 'version': 3, 'slug': 'http://krsbhaxbki6jr4zvwblvkaqzjkircj7cxf46qt3na5o5sj2hpikbupqd.onion/api?page=1', 'available': False, 'updated': '2024-04-10 20:40:57.828496', 'lastscrape': '2024-04-10 20:40:57.828480', 'enabled': False}]",,trigona,True,[]
False,False,"[{'fqdn': 'pa32ymaeu62yo5th5mraikgw5fcvznnsiiwti42carjliarodltmqcqd.onion', 'title': 'RA World', 'version': 3, 'slug': 'http://pa32ymaeu62yo5th5mraikgw5fcvznnsiiwti42carjliarodltmqcqd.onion', 'available': False, 'updated': '2024-01-08 12:39:03.114952', 'lastscrape': '2024-01-08 12:39:03.114941', 'enabled': False}, {'fqdn': 'hkpomcx622gnqp2qhenv4ceyrhwvld3zwogr4mnkdeudq2txf55keoad.onion', 'title': '502 Bad Gateway', 'version': 3, 'slug': 'http://hkpomcx622gnqp2qhenv4ceyrhwvld3zwogr4mnkdeudq2txf55keoad.onion', 'available': False, 'updated': '2023-08-25 07:19:31.826224', 'lastscrape': '2023-08-25 07:19:31.826210', 'enabled': False}, {'fqdn': 'raworldw32b2qxevn3gp63pvibgixr4v75z62etlptg3u3pmajwra4ad.onion', 'title': 'RA World', 'version': 3, 'slug': 'http://raworldw32b2qxevn3gp63pvibgixr4v75z62etlptg3u3pmajwra4ad.onion', 'available': False, 'updated': '2025-02-10 16:27:15.222367', 'lastscrape': '2025-02-10 16:27:15.222358', 'enabled': True}, {'fqdn': 'raworlddecssyq43oim3hxhc5oxvlbaxuj73xbz2pbbowso3l4kn27qd.onion', 'title': ' RA World - RA World ', 'version': 3, 'slug': 'http://raworlddecssyq43oim3hxhc5oxvlbaxuj73xbz2pbbowso3l4kn27qd.onion', 'available': False, 'updated': '2025-02-10 16:27:18.799914', 'lastscrape': '2025-02-10 16:27:18.799901', 'enabled': True}]",,ragroup,True,[]
False,False,"[{'fqdn': 'basemmnnqwxevlymli5bs36o5ynti55xojzvn246spahniugwkff2pad.onion', 'title': 'Home', 'version': 3, 'slug': 'http://basemmnnqwxevlymli5bs36o5ynti55xojzvn246spahniugwkff2pad.onion', 'available': False, 'updated': '2023-11-03 14:35:45.042885', 'lastscrape': '2023-11-03 14:35:45.042873', 'enabled': False}, {'fqdn': 'xb6q2aggycmlcrjtbjendcnnwpmmwbosqaugxsqb4nx6cmod3emy7sad.onion', 'title': 'This site has been seized', 'version': 3, 'slug': 'http://xb6q2aggycmlcrjtbjendcnnwpmmwbosqaugxsqb4nx6cmod3emy7sad.onion', 'available': True, 'updated': '2025-06-17 04:29:07.148976', 'lastscrape': '2025-06-17 04:29:07.148964', 'enabled': True}, {'fqdn': '92.118.36.204', 'title': 'Home', 'version': 0, 'slug': 'http://92.118.36.204', 'available': False, 'updated': '2024-11-30 06:30:56.536814', 'lastscrape': '2024-11-30 06:30:56.536804', 'enabled': True}]",,8base,True,[]
False,False,"[{'fqdn': 'malas2urovbyyavjzaezkt5ohljvyd5lt7vv7mnsgbf2y4bwlh72doqd.onion', 'title': 'Posts | Somos malas... podemos ser peores', 'version': 3, 'slug': 'http://malas2urovbyyavjzaezkt5ohljvyd5lt7vv7mnsgbf2y4bwlh72doqd.onion/posts/', 'available': True, 'updated': '2025-06-17 04:29:45.126510', 'lastscrape': '2025-06-17 04:29:45.126497', 'enabled': True}]",,malas,True,[]
False,False,"[{'fqdn': 'weg7sdx54bevnvulapqu6bpzwztryeflq3s23tegbmnhkbpqz637f2yd.onion', 'title': 'Black Suit', 'version': 3, 'slug': 'http://weg7sdx54bevnvulapqu6bpzwztryeflq3s23tegbmnhkbpqz637f2yd.onion', 'available': True, 'updated': '2025-06-17 04:29:48.303066', 'lastscrape': '2025-06-17 04:29:48.303055', 'enabled': True}, {'fqdn': 'c7jpc6h2ccrdwmhofuij7kz6sr2fg2ndtbvvqy4fse23cf7m2e5hvqid.onion', 'title': 'Black Suit', 'version': 3, 'slug': 'http://c7jpc6h2ccrdwmhofuij7kz6sr2fg2ndtbvvqy4fse23cf7m2e5hvqid.onion', 'available': True, 'updated': '2025-06-17 04:29:52.511883', 'lastscrape': '2025-06-17 04:29:52.511873', 'enabled': True}]",,blacksuit,True,[]
False,False,"[{'fqdn': 'ze677xuzard4lx4iul2yzf5ks4gqqzoulgj5u4n5n4bbbsxjbfr7eayd.onion', 'title': 'Rancoz | Blog', 'version': 3, 'slug': 'http://ze677xuzard4lx4iul2yzf5ks4gqqzoulgj5u4n5n4bbbsxjbfr7eayd.onion', 'available': False, 'updated': '2023-10-17 08:30:47.413392', 'lastscrape': '2023-10-17 08:30:47.413379', 'enabled': False}]",,rancoz,True,[]
False,False,"[{'fqdn': 'wkrlpub5k52rjigwxfm6m7ogid55kamgc5azxlq7zjgaopv33tgx2sqd.onion', 'title': 'Darkrace blog', 'version': 3, 'slug': 'http://wkrlpub5k52rjigwxfm6m7ogid55kamgc5azxlq7zjgaopv33tgx2sqd.onion', 'available': False, 'updated': '2023-06-20 22:37:01.106333', 'lastscrape': '2023-06-20 22:37:01.106318', 'enabled': False}]",,darkrace,True,[]
False,False,"[{'fqdn': 'lc65fb3wrvox6xlyn4hklwjcojau55diqxxylqs4qsfng23ftzijnxad.onion', 'title': 'Shadow', 'version': 3, 'slug': 'http://lc65fb3wrvox6xlyn4hklwjcojau55diqxxylqs4qsfng23ftzijnxad.onion', 'available': False, 'updated': '2023-09-06 17:24:32.635904', 'lastscrape': '2023-09-06 17:24:32.635892', 'enabled': False}]","login page, no posts",shadow,False,['https://github.com/threatlabz/ransomware_notes/blob/main/shadow/%5Brand%5D.README.txt']
False,False,"[{'fqdn': 'rhysidafohrhyy2aszi7bm32tnjat5xri65fopcxkdfxhi4tidsg7cad.onion', 'title': None, 'version': 3, 'slug': 'http://rhysidafohrhyy2aszi7bm32tnjat5xri65fopcxkdfxhi4tidsg7cad.onion/archive.php', 'available': True, 'updated': '2025-06-17 04:30:16.155229', 'lastscrape': '2025-06-17 04:30:16.155218', 'enabled': True}, {'fqdn': 'rhysidafc6lm7qa2mkiukbezh7zuth3i4wof4mh2audkymscjm6yegad.onion', 'title': None, 'version': 3, 'slug': 'http://rhysidafc6lm7qa2mkiukbezh7zuth3i4wof4mh2audkymscjm6yegad.onion/archive.php?last&auction', 'available': True, 'updated': '2025-06-17 04:30:18.324416', 'lastscrape': '2025-06-17 04:30:18.324402', 'enabled': True}]",,rhysida,True,[]
False,True,"[{'fqdn': 'noescaperjh3gg6oy7rck57fiefyuzmj7kmvojxgvlmwd5pdzizrb7ad.onion', 'title': 'NoEscape', 'version': 3, 'slug': 'http://noescaperjh3gg6oy7rck57fiefyuzmj7kmvojxgvlmwd5pdzizrb7ad.onion', 'available': False, 'updated': '2023-12-09 12:35:50.385504', 'lastscrape': '2023-12-09 12:35:50.385493', 'enabled': False}, {'fqdn': 'noescapemsqxvizdxyl7f7rmg5cdjwp33pg2wpmiaaibilb4btwzttad.onion', 'title': 'NoEscape', 'version': 3, 'slug': 'http://noescapemsqxvizdxyl7f7rmg5cdjwp33pg2wpmiaaibilb4btwzttad.onion', 'available': False, 'updated': '2023-12-09 11:34:46.283446', 'lastscrape': '2023-12-09 11:34:46.283436', 'enabled': False}]",,noescape,True,[]
False,False,"[{'fqdn': 'cactusbloguuodvqjmnzlwetjlpj6aggc6iocwhuupb47laukux7ckid.onion', 'title': '500: Internal Server Error', 'version': 3, 'slug': 'https://cactusbloguuodvqjmnzlwetjlpj6aggc6iocwhuupb47laukux7ckid.onion', 'available': False, 'updated': '2025-04-07 20:28:11.913116', 'lastscrape': '2025-04-07 20:28:11.913103', 'enabled': True}]",,cactus,True,[]
False,False,"[{'fqdn': 'knight3xppu263m7g4ag3xlit2qxpryjwueobh7vjdc3zrscqlfu3pqd.onion', 'title': 'Please wait...', 'version': 3, 'slug': 'http://knight3xppu263m7g4ag3xlit2qxpryjwueobh7vjdc3zrscqlfu3pqd.onion/search/', 'available': False, 'updated': '2024-02-14 07:41:03.694144', 'lastscrape': '2024-02-14 07:41:03.694133', 'enabled': False}, {'fqdn': 'nt3rrzq5hcyznvdkpslvqbbc2jqecqrinhi5jtwoae2x7psqtcb6dcad.onion', 'title': 'Blog | Knight', 'version': 3, 'slug': 'http://nt3rrzq5hcyznvdkpslvqbbc2jqecqrinhi5jtwoae2x7psqtcb6dcad.onion', 'available': False, 'updated': '2023-10-13 15:29:30.206807', 'lastscrape': '2023-10-13 15:29:30.206795', 'enabled': False}]","intense javascript challenge, fetching will often fail even with 60s grace added timeout",knight,True,[]
False,False,"[{'fqdn': 'incbackrlasjesgpfu5brktfjknbqoahe2hhmqfhasc5fb56mtukn4yd.onion', 'title': None, 'version': 3, 'slug': 'http://incbackrlasjesgpfu5brktfjknbqoahe2hhmqfhasc5fb56mtukn4yd.onion/api/blog/get-leaks', 'available': False, 'updated': '2024-07-10 00:40:48.891596', 'lastscrape': '2024-07-10 00:40:48.891581', 'enabled': False}, {'fqdn': 'incblog7vmuq7rktic73r4ha4j757m3ptym37tyvifzp2roedyyzzxid.onion', 'title': 'INC Ransom', 'version': 3, 'slug': 'http://incblog7vmuq7rktic73r4ha4j757m3ptym37tyvifzp2roedyyzzxid.onion', 'available': False, 'updated': '2024-07-10 00:40:58.747501', 'lastscrape': '2024-07-10 00:40:58.747487', 'enabled': False}, {'fqdn': 'incbackend.top', 'title': 'Error Response Page', 'version': 0, 'slug': 'http://incbackend.top/api/blog/get-leaks', 'available': False, 'updated': '2024-07-25 08:33:59.947426', 'lastscrape': '2024-07-25 08:33:59.947412', 'enabled': False}, {'fqdn': 'incapt.blog', 'title': 'Access Blocked', 'version': 0, 'slug': 'http://incapt.blog/blog/leaks', 'available': False, 'updated': '2024-02-22 01:53:45.391662', 'lastscrape': '2024-02-22 01:53:45.391649', 'enabled': False}, {'fqdn': 'incapt.su', 'title': 'INC Ransom', 'version': 0, 'slug': 'http://incapt.su', 'available': False, 'updated': '2024-07-05 18:28:07.479677', 'lastscrape': '2024-07-05 18:28:07.479663', 'enabled': False}, {'fqdn': 'incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion', 'title': 'NULL', 'version': 3, 'slug': 'http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures', 'available': True, 'updated': '2025-06-17 04:30:27.900855', 'lastscrape': '2025-06-17 04:30:27.900842', 'enabled': True}, {'fqdn': 'incbackfgm7qa7sioq7r4tdunoaqsvzjg5i7w46bhqlfonwjgiemr7qd.onion', 'title': None, 'version': 3, 'slug': 'http://incbackfgm7qa7sioq7r4tdunoaqsvzjg5i7w46bhqlfonwjgiemr7qd.onion/api/v1/blog/get/announcements?page=1&perPage=15', 'available': False, 'updated': '2024-07-15 12:32:47.197443', 'lastscrape': '2024-07-15 12:32:47.197426', 'enabled': False}, {'fqdn': 'incbacg6bfwtrlzwdbqc55gsfl763s3twdtwhp27dzuik6s6rwdcityd.onion', 'title': None, 'version': 3, 'slug': 'http://incbacg6bfwtrlzwdbqc55gsfl763s3twdtwhp27dzuik6s6rwdcityd.onion/api/v1/blog/get/announcements?page=1&perPage=15', 'available': True, 'updated': '2025-06-17 04:30:31.245470', 'lastscrape': '2025-06-17 04:30:31.245457', 'enabled': True}]",,incransom,True,[]
False,False,"[{'fqdn': 'metacrptmytukkj7ajwjovdpjqzd7esg5v3sg344uzhigagpezcqlpyd.onion', 'title': 'Metaencryptor::Home', 'version': 3, 'slug': 'http://metacrptmytukkj7ajwjovdpjqzd7esg5v3sg344uzhigagpezcqlpyd.onion/#!', 'available': False, 'updated': '2025-06-13 02:55:16.431808', 'lastscrape': '2025-06-13 02:55:16.431795', 'enabled': True}]",,metaencryptor,True,[]
True,False,"[{'fqdn': 'cloak7jpvcb73rtx2ff7kaw2kholu7bdiivxpzbhlny4ybz75dpxckqd.onion', 'title': 'Cloak', 'version': 3, 'slug': 'http://cloak7jpvcb73rtx2ff7kaw2kholu7bdiivxpzbhlny4ybz75dpxckqd.onion', 'available': True, 'updated': '2025-06-17 04:31:18.326617', 'lastscrape': '2025-06-17 04:31:18.326603', 'enabled': True}, {'fqdn': 'cloak.su', 'title': 'Bitz Casino — официальный сайт и рабочее зеркало Б', 'version': 0, 'slug': 'http://cloak.su/blog.php', 'available': True, 'updated': '2025-06-17 04:31:20.897645', 'lastscrape': '2025-06-17 04:31:20.897633', 'enabled': True}]",,cloak,True,[]
False,False,"[{'fqdn': 'f6amq3izzsgtna4vw24rpyhy3ofwazlgex2zqdssavevvkklmtudxjad.onion', 'title': None, 'version': 3, 'slug': 'http://f6amq3izzsgtna4vw24rpyhy3ofwazlgex2zqdssavevvkklmtudxjad.onion', 'available': False, 'updated': '2024-06-07 20:54:49.157516', 'lastscrape': '2024-06-07 20:54:49.157503', 'enabled': False}, {'fqdn': 'ransomed.vc', 'title': None, 'version': 0, 'slug': 'https://ransomed.vc', 'available': False, 'updated': '2024-06-07 20:54:50.511970', 'lastscrape': '2024-06-07 20:54:50.511957', 'enabled': False}]",,ransomedvc,True,"['@RansomedVC on x.com', '@RansomedSupport on x.com', 'admin @ ransomed.vc', '192D52C7C18F3D2693ED2453E64C53EC0CCF0255AB2291F019B65BA84442B313C410DE132E59', 'GodGreatSave @ cocaine.ninja', 'aka Raznatovic', 'raznatovic @ cocaine.ninja.', '@RaznatovicAdmin on telegram', '18443E33B57E5C399A1FAF138E02B4382DF387A4BE5BD4B7C21CBD7392671F7CB829022548C5']"
False,False,"[{'fqdn': 'ciphbitqyg26jor7eeo6xieyq7reouctefrompp6ogvhqjba7uo4xdid.onion', 'title': 'CiphBit Data Leak', 'version': 3, 'slug': 'http://ciphbitqyg26jor7eeo6xieyq7reouctefrompp6ogvhqjba7uo4xdid.onion', 'available': True, 'updated': '2025-06-17 04:31:24.187409', 'lastscrape': '2025-06-17 04:31:24.187396', 'enabled': True}]",,ciphbit,True,[]
False,False,"[{'fqdn': 'threeamkelxicjsaf2czjyz2lc4q3ngqkxhhlexyfcp2o6raw4rphyad.onion', 'title': 'Verify', 'version': 3, 'slug': 'http://threeamkelxicjsaf2czjyz2lc4q3ngqkxhhlexyfcp2o6raw4rphyad.onion', 'available': True, 'updated': '2025-06-17 04:31:27.406911', 'lastscrape': '2025-06-17 04:31:27.406897', 'enabled': True}]",,threeam,True,['threeam@onionmail.org']
False,False,"[{'fqdn': 'crypuglupv3bsqnbt5ruu5lgwrwoaojscwhuoccbmbzmcidft5kiccqd.onion', 'title': 'Home', 'version': 3, 'slug': 'http://crypuglupv3bsqnbt5ruu5lgwrwoaojscwhuoccbmbzmcidft5kiccqd.onion', 'available': False, 'updated': '2023-09-20 03:27:37.375683', 'lastscrape': '2023-09-20 03:27:37.375670', 'enabled': False}]",,cryptbb,True,[]
False,False,"[{'fqdn': 'hscr6cjzhgoybibuzn2xud7u4crehuoo4ykw3swut7m7irde74hdfzyd.onion', 'title': 'LostTrust home', 'version': 3, 'slug': 'http://hscr6cjzhgoybibuzn2xud7u4crehuoo4ykw3swut7m7irde74hdfzyd.onion', 'available': False, 'updated': '2023-11-02 08:35:06.327028', 'lastscrape': '2023-11-02 08:35:06.327012', 'enabled': False}]",,losttrust,True,['https://www.bleepingcomputer.com/forums/t/786045/ransomware-hit-vmware/']
False,False,"[{'fqdn': 'hunters55rdxciehoqzwv7vgyv6nt37tbwax2reroyzxhou7my5ejyid.onion', 'title': None, 'version': 3, 'slug': 'https://hunters55rdxciehoqzwv7vgyv6nt37tbwax2reroyzxhou7my5ejyid.onion/api/public/companies', 'available': True, 'updated': '2025-06-17 04:31:36.892792', 'lastscrape': '2025-06-17 04:31:36.892778', 'enabled': True}, {'fqdn': 'hunters33mmcwww7ek7q5ndahul6nmzmrsumfs6aenicbqon6mxfiqyd.onion', 'title': 'Loading...', 'version': 3, 'slug': 'https://hunters33mmcwww7ek7q5ndahul6nmzmrsumfs6aenicbqon6mxfiqyd.onion/login', 'available': True, 'updated': '2025-06-17 04:31:43.940884', 'lastscrape': '2025-06-17 04:31:43.940870', 'enabled': True}, {'fqdn': 'hunters55atbdusuladzv7vzv6a423bkh6ksl2uftwrxyuarbzlfh7yd.onion', 'title': None, 'version': 3, 'slug': 'https://hunters55atbdusuladzv7vzv6a423bkh6ksl2uftwrxyuarbzlfh7yd.onion/api/public/companies', 'available': False, 'updated': '2025-06-17 02:54:14.154828', 'lastscrape': '2025-06-17 02:54:14.154814', 'enabled': True}, {'fqdn': 'huntersinternational.net', 'title': 'Loading...', 'version': 0, 'slug': 'https://huntersinternational.net', 'available': False, 'updated': '2024-09-23 00:35:23.423519', 'lastscrape': '2024-09-23 00:35:23.423504', 'enabled': True}]",,hunters,True,[]
False,False,"[{'fqdn': 'totos7fquprkecvcsl2jwy72v32glgkp2ejeqlnx5ynnxvbebgnletqd.onion', 'title': None, 'version': 3, 'slug': 'http://totos7fquprkecvcsl2jwy72v32glgkp2ejeqlnx5ynnxvbebgnletqd.onion/story/getAllStories', 'available': False, 'updated': '2024-03-25 12:40:52.911207', 'lastscrape': '2024-03-25 12:40:52.911191', 'enabled': False}, {'fqdn': 'meow6xanhzfci2gbkn3lmbqq7xjjufskkdfocqdngt3ltvzgqpsg5mid.onion', 'title': None, 'version': 3, 'slug': 'http://meow6xanhzfci2gbkn3lmbqq7xjjufskkdfocqdngt3ltvzgqpsg5mid.onion/backend/post/getPosts?page=1&search=', 'available': False, 'updated': '2024-11-26 18:35:46.078934', 'lastscrape': '2024-11-26 18:35:46.078919', 'enabled': True}]",,meow,True,[]
False,False,"[{'fqdn': 'krjv3wondknwdrlvzp6ktqcqkrlvpme2xjt3fu7ojqpaqgl3sm33bdqd.onion', 'title': 'Live Support', 'version': 3, 'slug': 'http://krjv3wondknwdrlvzp6ktqcqkrlvpme2xjt3fu7ojqpaqgl3sm33bdqd.onion', 'available': False, 'updated': '2023-12-25 13:34:26.345491', 'lastscrape': '2023-12-25 13:34:26.345478', 'enabled': False}]",,lambda,False,[]
False,False,"[{'fqdn': 'nv5p2mmpctvyqdyyi5zwh4gnifq2uxdx4etvnmaheqlrw6ordrjwxryd.onion', 'title': None, 'version': 3, 'slug': 'http://nv5p2mmpctvyqdyyi5zwh4gnifq2uxdx4etvnmaheqlrw6ordrjwxryd.onion', 'available': False, 'updated': '2023-12-24 02:44:40.439269', 'lastscrape': '2023-12-24 02:44:40.439255', 'enabled': False}]",,siegedsec,True,[]
